movie_id,Languages
1813,Hindi
1814,English
1814,Irish
1814,Aboriginal
1815,French
1816,English
1816,German
1816,Spanish
1817,English
1818,Spanish
1819,English
1820,Arabic
1821,Spanish
1822,Spanish
1823,Malay
1824,Malay
1825,English
1826,English
1826,Japanese
1827,English
1827,Spanish
1828,English
1829,English
1829,French
1829,German
1831,Quechua
1831,Spanish
1832,Spanish
1833,English
1834,English
1835,English
1836,English
1837,Hindi
1838,English
1840,English
1841,Telugu
1842,English
1843,English
1844,English
1845,English
1847,English
1847,Japanese
1848,Japanese
1849,Japanese
1849,English
1850,English
1851,Hindi
1853,English
1853,Japanese
1853,Chinese
1853,Arabic
1854,English
1855,English
1856,English
1856,Polish
1856,Cantonese
1856,Italian
1857,Portuguese
1857,English
1857,Hungarian
1857,Chinese
1858,English
1858,Hebrew
1859,English
1859,Thai
1859,Spanish
1859,Hebrew
1859,French
1861,English
1861,German
1862,English
1863,Hindi
1864,Mandarin
1865,Japanese
1866,English
1867,Spanish
1868,English
1869,Spanish
1870,English
1871,English
1872,English
1874,English
1875,English
1876,English
1878,English
1879,English
1880,English
1881,Cantonese
1881,English
1881,Mandarin
1882,English
1884,Portuguese
1885,Zulu
1888,Japanese
1889,English
1890,Japanese
1890,English
1891,German
1891,Russian
1892,English
1892,German
1892,Japanese
1892,Serbo-Croatian
1893,English
1894,French
1895,English
1896,English
1897,Polish
1898,Polish
1899,English
1900,Portuguese
1901,English
1902,Korean
1903,English
1904,English
1905,English
1906,Kazakh
1906,Russian
1907,German
1908,English
1909,English
1910,Swedish
1911,Hindi
1912,English
1913,English
1914,English
1914,Spanish
1915,English
1916,English
1917,French
1918,Spanish
1919,English
1920,English
1921,Korean
1922,Spanish
1922,English
1923,Japanese
1924,English
1924,Sanskrit
1925,Japanese
1926,French
1927,English
1928,Polish
1930,English
1931,English
1932,English
1933,French
1934,English
1935,English
1936,English
1937,Czech
1938,English
1938,Spanish
1939,Italian
1940,Italian
1941,English
1942,Thai
1943,Thai
1945,English
1946,Arabic
1947,Thai
1948,English
1949,Thai
1950,Thai
1951,Japanese
1951,English
1952,Thai
1953,Thai
1954,Thai
1955,Thai
1955,English
1956,Thai
1957,Thai
1958,Thai
1959,English
1960,English
1961,French
1961,English
1962,English
1963,Japanese
1964,Thai
1965,Mandarin
1966,Thai
1967,Thai
1967,English
1968,Thai
1970,Thai
1971,German
1972,French
1972,Greek
1973,English
1974,Polish
1974,English
1975,English
1976,English
1977,English
1977,Arabic
1977,French
1977,Italian
1979,Portuguese
1980,Czech
1981,Arabic
1981,Persian
1981,English
1982,Thai
1983,Spanish
1984,English
1984,French
1985,Indonesian
1986,English
1989,Japanese
1990,English
1991,English
1992,Polish
1994,Italian
1995,English
1996,English
1996,Spanish
1997,Swedish
1998,English
1999,English
2000,Hungarian
2001,English
2001,Latin
2002,Czech
2003,English
2004,Danish
2004,English
2004,Thai
2005,Italian
2006,Italian
2007,Italian
2008,None
2008,French
2009,Italian
2010,Italian
2010,English
2011,Italian
2012,Italian
2013,Thai
2014,English
2014,Polish
2014,Spanish
2015,English
2016,English
2017,Hindi
2018,Japanese
2019,Thai
2020,Thai
2021,English
2022,English
2023,Japanese
2024,English
2024,Mandarin
2025,English
2026,English
2027,English
2028,French
2029,French
2030,Korean
2030,English
2031,English
2032,English
2033,English
2033,French
2034,English
2034,German
2034,Spanish
2035,English
2036,German
2036,SwissGerman
2037,Portuguese
2038,Korean
2039,English
2039,Portuguese
2040,English
2041,English
2042,English
2043,English
2044,English
2045,English
2045,Aboriginal
2045,French
2046,English
2046,Indonesian
2048,English
2049,Spanish
2049,English
2049,Basque
2049,Catalan
2050,English
2051,English
2051,Italian
2051,Spanish
2052,English
2052,Italian
2053,French
2054,Japanese
2055,Japanese
2057,Polish
2058,English
2059,Polish
2059,Romany
2059,Latin
2059,English
2061,Polish
2062,English
2062,Portuguese
2063,English
2064,English
2065,English
2066,English
2067,English
2068,English
2069,English
2070,Korean
2071,Italian
2072,English
2073,English
2074,English
2075,Korean
2076,English
2076,Spanish
2077,English
2077,Latin
2077,French
2078,English
2078,Italian
2078,Spanish
2079,Turkish
2080,Italian
2081,English
2082,Japanese
2083,English
2084,English
2085,English
2086,English
2086,Portuguese
2088,English
2089,English
2089,Italian
2090,Japanese
2091,English
2091,French
2092,English
2093,English
2094,English
2094,Icelandic
2094,Portuguese
2095,English
2096,Portuguese
2097,Swedish
2098,Japanese
2099,Hebrew
2099,French
2099,English
2100,Japanese
2101,English
2102,Japanese
2103,English
2103,Japanese
2104,Thai
2105,English
2106,English
2107,Hindi
2108,English
2109,French
2110,Telugu
2111,Spanish
2112,English
2113,English
2114,Hindi
2115,English
2116,English
2117,None
2118,English
2118,Russian
2119,English
2120,Italian
2120,English
2121,English
2122,English
2123,Danish
2124,English
2125,Malayalam
2126,Czech
2127,English
2127,Hebrew
2128,English
2129,Dutch
2129,English
2129,Sranan
2130,Spanish
2130,English
2131,Japanese
2132,English
2133,English
2134,English
2135,English
2136,Croatian
2137,English
2137,Spanish
2137,Russian
2139,English
2140,French
2141,English
2142,English
2143,Turkish
2144,English
2144,Portuguese
2144,Japanese
2145,English
2146,Hindi
2147,English
2148,Turkish
2149,English
2150,Malay
2151,Thai
2152,Malay
2153,Malay
2154,Malay
2154,Vietnamese
2154,English
2155,English
2156,Malay
2157,English
2157,Polish
2158,English
2159,Danish
2159,Turkish
2159,English
2159,Chinese
2160,French
2160,Latin
2161,Malayalam
2162,English
2162,French
2162,Latin
2165,English
2166,Finnish
2167,English
2168,English
2169,English
2169,Ukrainian
2169,German
2169,French
2170,English
2171,Tagalog
2171,Filipino
2172,English
2173,English
2173,Arabic
2174,Czech
2175,Arabic
2176,Japanese
2177,English
2178,Arabic
2179,English
2179,Korean
2180,Turkish
2181,Japanese
2182,English
2183,Arabic
2184,Arabic
2184,English
2188,Spanish
2193,Swedish
2195,Swedish
2195,German
2196,Swedish
2202,Swedish
2213,German
2222,Korean
2223,Cantonese
2223,Mandarin
2223,English
2224,English
2224,Hungarian
2234,Dutch
2235,Japanese
2235,English
2243,English
2250,English
2250,Portuguese
2254,Czech
2262,German
2262,English
2263,Telugu
2264,English
2265,Portuguese
2268,Turkish
2269,Korean
2279,Norwegian
2282,German
2289,English
2290,English
2291,Spanish
2292,English
2296,Polish
2297,Swedish
2297,English
2304,Indonesian
2310,English
2310,Spanish
2314,Haitian
2314,English
2314,French
2347,Spanish
2361,Spanish
2361,Hawaiian
2361,English
2365,Turkish
2368,Thai
2374,English
2381,Spanish
2393,Indonesian
2396,Japanese
2397,Japanese
2399,English
2400,Japanese
2402,Thai
2404,Japanese
2406,Turkish
2407,English
2421,Japanese
2425,French
2430,Dutch
2438,English
2440,Indonesian
2441,Italian
2462,French
2471,Czech
2480,Turkish
2481,Turkish
2483,Turkish
2488,English
2490,English
2499,Malay
2504,English
2505,Spanish
2510,English
2511,Russian
2514,Spanish
2516,Turkish
2517,Turkish
2518,Turkish
2523,French
2527,Turkish
2528,Turkish
2529,Turkish
2530,Turkish
2535,Turkish
2537,Turkish
2539,Turkish
2540,Turkish
2541,Turkish
2542,Turkish
2544,Turkish
2545,Turkish
2546,Turkish
2547,Turkish
2548,Turkish
2549,Turkish
2550,Turkish
2553,Turkish
2555,Turkish
2558,Turkish
2558,German
2558,English
2559,Turkish
2561,Turkish
2562,Turkish
2563,Turkish
2564,Turkish
2565,Turkish
2566,Turkish
2570,Norwegian
2572,Swedish
2573,Swedish
2574,Swedish
2594,Polish
2597,Polish
2599,Spanish
2603,Czech
2606,English
2618,English
2620,Portuguese
2622,Dutch
2624,French
2629,Portuguese
2644,Turkish
2652,Czech
2653,Czech
2653,Slovak
2658,English
2660,English
2661,Indonesian
2673,English
2677,Thai
2683,Thai
2690,Indonesian
2692,Thai
2709,French
2709,English
2709,German
2711,Japanese
2714,Japanese
2716,Japanese
2721,Japanese
2723,Japanese
2739,German
2740,English
2742,English
2743,English
2745,Portuguese
2747,Turkish
2750,English
2751,Swahili
2754,German
2758,German
2758,Russian
2759,Czech
2759,French
2760,None
2763,Spanish
2765,Italian
2769,Russian
2774,English
2775,Turkish
2777,English
2779,English
2783,Czech
2784,Czech
2785,Czech
2789,English
2789,Spanish
2790,German
2792,English
2793,English
2796,German
2796,Yiddish
2796,Hebrew
2813,Spanish
2814,English
2815,Mandarin
2822,Czech
2822,Polish
2829,English
2835,Indonesian
2836,Spanish
2837,Indonesian
2837,Dutch
2837,English
2840,English
2840,Spanish
2843,English
2843,Spanish
2851,English
2852,Turkish
2860,English
2870,English
2871,Turkish
2874,German
2877,Turkish
2879,English
2880,English
2885,Polish
2885,English
2885,Swedish
2897,English
2899,Polish
2903,Polish
2906,English
2910,Czech
2917,Hungarian
2920,Spanish
2939,English
2946,Turkish
2947,Italian
2951,English
2955,German
2955,Italian
2956,German
2956,English
2968,Portuguese
2972,Korean
2975,Indonesian
3020,Japanese
3020,English
3025,Portuguese
3028,English
3032,Japanese
3035,Czech
3060,Czech
3095,Polish
3098,Arabic
3099,Arabic
3100,Czech
3101,Czech
3102,English
3103,English
3104,English
3105,English
3107,English
3107,French
3108,English
3110,French
3111,French
3112,English
3112,Russian
3112,French
3113,Korean
3114,Korean
3115,Korean
3116,English
3117,English
3118,Malay
3119,English
3120,Russian
3120,English
3120,French
3120,Spanish
3121,English
3122,English
3123,Korean
3124,English
3124,Spanish
3124,Russian
3124,Japanese
3124,Cantonese
3124,Dutch
3125,English
3126,English
3126,French
3126,German
3127,Dutch
3128,Dutch
3129,English
3130,English
3130,Japanese
3130,Mandarin
3131,English
3132,English
3133,Tamil
3135,English
3136,Indonesian
3137,English
3138,German
3139,English
3139,Finnish
3139,French
3139,Vietnamese
3140,English
3141,English
3142,English
3142,German
3142,French
3142,Polish
3142,Hungarian
3142,Czech
3144,French
3145,Hindi
3146,Hindi
3147,Hindi
3148,Hindi
3149,English
3149,French
3150,Arabic
3150,English
3151,Arabic
3152,English
3153,English
3154,English
3155,Japanese
3156,Mandarin
3157,Japanese
3158,Japanese
3159,English
3159,French
3160,Japanese
3161,Japanese
3162,Japanese
3163,Japanese
3164,Japanese
3165,Japanese
3166,Korean
3167,Japanese
3168,Japanese
3169,Japanese
3170,Japanese
3171,Japanese
3172,Japanese
3173,Japanese
3174,English
3175,Japanese
3176,Japanese
3178,Mandarin
3179,French
3179,Italian
3180,French
3181,None
3181,English
3182,Portuguese
3183,English
3184,Italian
3185,Korean
3186,English
3187,English
3188,Czech
3189,Czech
3190,English
3190,Hindi
3191,Malayalam
3192,English
3193,Dutch
3194,English
3195,English
3195,Spanish
3196,Spanish
3198,Arabic
3199,English
3200,English
3200,NorthAmericanIndian
3200,Spanish
3201,Czech
3202,English
3203,Turkish
3204,English
3204,Italian
3204,French
3205,English
3206,Japanese
3207,English
3208,Japanese
3209,Dutch
3209,Flemish
3209,French
3209,English
3209,Spanish
3210,Japanese
3210,English
3211,English
3212,English
3213,English
3213,French
3214,English
3215,English
3215,Hebrew
3216,English
3216,German
3217,Hindi
3218,English
3219,English
3220,English
3221,English
3222,English
3223,Cantonese
3223,English
3223,Mandarin
3224,English
3225,English
3226,English
3227,English
3228,English
3229,Korean
3230,English
3231,English
3233,English
3234,English
3235,Arabic
3236,English
3237,Arabic
3238,English
3239,English
3240,English
3241,Italian
3242,Italian
3243,Italian
3244,English
3245,English
3246,Turkish
3247,German
3247,English
3247,French
3247,Latin
3248,English
3248,Italian
3248,Hebrew
3249,None
3249,English
3250,Czech
3251,Spanish
3252,Spanish
3252,English
3254,English
3254,Sanskrit
3255,English
3256,Mandarin
3256,English
3257,English
3258,English
3258,Korean
3258,French
3258,Japanese
3258,Czech
3258,German
3259,English
3260,English
3261,English
3262,English
3263,Czech
3264,Hindi
3265,None
3265,English
3266,German
3267,Portuguese
3267,English
3269,English
3270,English
3271,Ibo
3271,English
3272,French
3272,English
3273,Korean
3274,Polish
3275,Spanish
3276,Arabic
3277,Indonesian
3278,French
3278,English
3279,French
3280,French
3281,Spanish
3282,Spanish
3283,English
3284,English
3285,English
3285,Russian
3285,Spanish
3285,Chinese
3286,English
3287,English
3288,English
3289,English
3290,English
3291,English
3292,English
3293,Czech
3293,Slovak
3294,Spanish
3294,English
3295,English
3295,Italian
3295,French
3296,English
3297,Arabic
3298,English
3298,Japanese
3298,Vietnamese
3299,Swedish
3299,Spanish
3300,Arabic
3300,English
3301,English
3303,French
3304,Spanish
3305,Spanish
3306,English
3307,English
3309,Hindi
3311,English
3312,Korean
3313,English
3314,English
3315,Korean
3316,Japanese
3317,English
3318,English
3318,French
3319,Arabic
3320,Filipino
3320,Tagalog
3321,Filipino
3321,Tagalog
3322,English
3323,English
3323,Latin
3324,English
3325,English
3325,French
3325,Arabic
3325,Luxembourgish
3326,English
3327,Indonesian
3328,Indonesian
3329,English
3330,English
3331,English
3332,English
3332,French
3332,Swahili
3333,English
3334,English
3335,English
3336,English
3338,Italian
3339,Spanish
3340,French
3340,English
3341,Indonesian
3342,Indonesian
3343,Arabic
3344,English
3344,French
3345,Arabic
3347,English
3347,Arabic
3348,Portuguese
3349,English
3349,Norwegian
3349,Latin
3350,English
3350,French
3351,English
3353,English
3354,English
3355,Italian
3356,Italian
3358,None
3358,English
3359,None
3359,English
3360,English
3361,English
3362,None
3362,English
3363,Romany
3363,Serbian
3363,Bulgarian
3364,None
3364,English
3365,English
3366,English
3367,Hindi
3368,Turkish
3369,Arabic
3369,English
3370,English
3372,English
3373,English
3374,Finnish
3375,Finnish
3376,Finnish
3377,Japanese
3378,English
3379,Italian
3379,French
3380,English
3381,English
3382,English
3383,English
3384,Hindi
3385,English
3386,English
3387,English
3388,English
3389,French
3390,Spanish
3391,Hindi
3391,English
3392,Spanish
3392,English
3392,Mandarin
3392,French
3392,Hindi
3393,English
3394,French
3394,Flemish
3394,English
3394,Italian
3394,Turkish
3394,Arabic
3394,Russian
3394,Bulgarian
3394,Mandarin
3394,Polish
3395,English
3396,English
3397,English
3399,English
3399,Spanish
3399,Italian
3400,Arabic
3401,English
3402,Tamil
3403,English
3404,English
3404,Afrikaans
3405,Dutch
3406,Mandarin
3406,MinNan
3407,English
3408,Japanese
3409,English
3409,Portuguese
3410,Czech
3412,Arabic
3413,Arabic
3414,Arabic
3414,Hebrew
3415,Arabic
3416,Japanese
3418,Japanese
3419,Japanese
3420,English
3421,English
3421,Spanish
3421,Catalan
3421,French
3421,Italian
3421,Portuguese
3422,English
3423,Korean
3425,German
3426,English
3427,English
3428,English
3429,English
3430,Hindi
3431,English
3431,Hindi
3431,Marathi
3432,Romanian
3433,English
3434,Danish
3435,Japanese
3436,Telugu
3437,English
3438,English
3438,Hindi
3438,Bengali
3439,Turkish
3440,French
3440,English
3441,French
3441,English
3442,French
3442,English
3443,French
3444,English
3444,French
3445,French
3445,Portuguese
3445,English
3446,Italian
3446,French
3446,German
3447,English
3448,French
3449,Danish
3450,Albanian
3450,French
3451,Tamil
3452,Spanish
3453,Japanese
3453,English
3454,Korean
3455,English
3457,Indonesian
3457,Dutch
3458,Indonesian
3458,Malay
3458,English
3459,Indonesian
3459,Malay
3459,English
3459,Vietnamese
3460,French
3461,English
3462,Spanish
3463,English
3464,English
3465,English
3466,German
3466,English
3466,Dutch
3466,Albanian
3467,English
3468,English
3469,Japanese
3470,Korean
3470,English
3470,French
3470,Japanese
3471,English
3471,Spanish
3471,Italian
3471,Inuktitut
3471,Hindi
3472,English
3473,English
3474,English
3475,Malayalam
3476,Romanian
3477,Korean
3478,Dutch
3479,English
3479,Korean
3480,English
3480,Portuguese
3480,Spanish
3480,French
3481,Spanish
3481,English
3481,Basque
3482,Hindi
3483,English
3484,French
3485,German
3485,English
3487,Japanese
3488,English
3489,Italian
3491,Arabic
3493,French
3493,Romanian
3494,English
3494,Spanish
3495,Romanian
3496,Spanish
3497,Spanish
3498,English
3498,Spanish
3499,English
3500,Spanish
3500,German
3501,Spanish
3502,French
3503,English
3504,English
3506,German
3507,German
3508,Japanese
3510,Telugu
3511,Arabic
3513,Arabic
3514,Arabic
3515,Arabic
3517,English
3518,Filipino
3518,Tagalog
3519,English
3520,Korean
3521,English
3522,English
3525,Japanese
3526,English
3526,Spanish
3527,French
3528,English
3530,Romanian
3530,Hungarian
3531,English
3532,English
3533,English
3533,MinNan
